"airnbn.test.id" "airnbn.test.price" "exp.predTest." "residuals"
3312276 75 84.4220068561702 -9.42200685617023
33494085 85 133.835335615877 -48.8353356158768
39944718 88 165.012628621276 -77.012628621276
28217921 79 92.8522747240583 -13.8522747240583
31472775 45 84.1505804123154 -39.1505804123154
12852083 150 184.873665134458 -34.8736651344582
33135950 110 100.306696831863 9.69330316813732
12304938 135 179.514661785665 -44.5146617856645
33993225 109 158.677064660769 -49.6770646607688
6288004 90 145.270758400899 -55.2707584008988
20667572 69 99.4115653876889 -30.4115653876889
33909411 129 119.591121161893 9.40887883810667
21264686 140 196.459497189582 -56.4594971895821
35156995 125 124.839672206075 0.160327793924608
28890190 70 144.099440808782 -74.0994408087821
29307957 90 94.8632604254586 -4.86326042545862
9879796 249 258.615393378316 -9.6153933783159
26662711 130 184.731486580005 -54.7314865800048
25127253 239 249.557102587502 -10.5571025875017
26560159 100 116.369731633825 -16.3697316338254
808774 160 144.099440808782 15.9005591912179
19567629 70 141.73934301255 -71.7393430125504
35735822 48 84.7860265307853 -36.7860265307853
23230395 100 93.7602207457664 6.23977925423355
4530154 69 129.011060210537 -60.0110602105366
3953942 115 133.097308973844 -18.0973089738439
40107645 180 202.764143242099 -22.7641432420992
38812729 140 121.234094762474 18.765905237526
9026203 80 81.3527957586503 -1.35279575865034
34181803 145 199.123468993713 -54.1234689937129
20388056 170 216.210926608951 -46.2109266089507
31370305 125 84.7860265307853 40.2139734692147
22672271 69 83.3472839681519 -14.3472839681519
34562363 70 110.176993080715 -40.1769930807149
39813821 85 143.623339566341 -58.6233395663411
33621851 219 175.299471629784 43.7005283702163
18750505 120 125.600181270109 -5.60018127010864
44288 170 209.476304268945 -39.4763042689448
30525544 185 175.299471629784 9.70052837021629
22228935 50 105.646957640405 -55.6469576404048
10267034 99 81.3527957586503 17.6472042413497
25521277 45 110.176993080715 -65.1769930807149
14888012 55 84.1505804123154 -29.1505804123154
8664611 75 96.9765029742013 -21.9765029742013
23901975 180 175.488752074905 4.51124792509509
17318207 45 84.9395930819339 -39.9395930819339
8809245 410 196.247597904661 213.752402095339
32113817 150 162.630480953036 -12.6304809530355
5365190 195 180.596687645364 14.4033123546362
63299 59 128.71778358377 -69.7177835837696
25080097 75 144.860007358285 -69.8600073582853
23539037 68 97.9416633257737 -29.9416633257737
10470258 150 157.411968968977 -7.41196896897662
14281111 150 115.910820942433 34.0891790575668
21504381 70 117.760275677875 -47.7602756778753
16783144 75 144.559999752417 -69.5599997524174
34203531 180 231.519944788846 -51.5199447888463
36696461 299 200.279694041321 98.7203059586794
36265970 77 123.343042825094 -46.343042825094
34207925 275 192.801287858903 82.1987121410972
19819750 72 147.608220877458 -75.6082208774577
7034953 139 129.011060210537 9.98893978946342
40183540 130 162.630480953036 -32.6304809530355
7870258 60 162.170645537102 -102.170645537102
39169802 200 206.806730001139 -6.8067300011395
32676188 100 254.119880252453 -154.119880252453
2874695 100 144.860007358285 -44.8600073582853
36374141 30 89.5500309351047 -59.5500309351047
14464699 110 123.343042825094 -13.343042825094
17477606 75 144.099440808782 -69.0994408087821
3613839 65 93.5140969176307 -28.5140969176307
16883129 75 94.3825592345001 -19.3825592345001
29227369 139 175.299471629784 -36.2994716297837
33052042 80 110.176993080715 -30.1769930807149
29996902 107 172.755037472814 -65.7550374728142
32857918 95 206.806730001139 -111.806730001139
20127311 49 89.5937661883124 -40.5937661883124
37836512 35 87.2789902505416 -52.2789902505416
11343196 94 157.55435703227 -63.5543570322704
5762947 60 94.3263176756451 -34.3263176756451
14429957 149 184.731486580005 -35.7314865800048
15289231 144 129.011060210537 14.9889397894634
327778 106 196.459497189582 -90.4594971895821
30429780 199 216.510122222067 -17.5101222220673
10017170 150 246.218404802789 -96.2184048027886
39547427 350 184.994165210317 165.005834789683
2806791 53 103.048901359945 -50.0489013599447
292121 199 206.806730001139 -7.8067300011395
13052968 125 165.139630560351 -40.1396305603511
2524228 49 101.654560942409 -52.654560942409
16954330 79 130.656285085245 -51.6562850852455
34993824 170 179.514661785665 -9.51466178566452
20282044 45 83.7519405695327 -38.7519405695327
38985218 45 75.7879177606244 -30.7879177606244
23671009 189 181.008167596955 7.99183240304521
13675413 205 165.940336019368 39.0596639806318
34151410 200 133.436077568713 66.5639224312875
21783251 200 219.69900607964 -19.6990060796402
35007111 70 84.7860265307853 -14.7860265307853
38348978 190 215.667089818039 -25.6670898180392
34652720 75 82.6800485417426 -7.68004854174259
37572418 78 73.0845724722693 4.91542752773074
4549930 150 143.130096373329 6.86990362667098
39389566 40 84.9395930819339 -44.9395930819339
28044146 25 80.7971467736673 -55.7971467736673
19828183 120 83.7519405695327 36.2480594304673
36973445 406 173.921817530574 232.078182469426
32898133 45 83.3472839681519 -38.3472839681519
28739729 65 112.193197003876 -47.1931970038761
27551619 65 95.4226453973755 -30.4226453973755
2454281 86 119.549303376726 -33.5493033767256
37853119 50 79.4548183742407 -29.4548183742407
5443318 160 231.519944788846 -71.5199447888463
18992110 170 162.630480953036 7.36951904696446
7920170 50 113.66755849775 -63.6675584977504
3653996 110 184.731486580005 -74.7314865800048
35056385 65 89.5996238593287 -24.5996238593287
33711384 184 224.399474377118 -40.3994743771176
35916913 299 406.208813159102 -107.208813159102
32240603 189 224.399474377118 -35.3994743771176
22747209 95 108.293161201909 -13.2931612019086
253839 249 167.232526969186 81.7674730308137
40372480 450 246.218404802789 203.781595197211
37084669 190 181.120419079339 8.87958092066137
7572103 170 162.630480953036 7.36951904696446
38162294 99 109.185871391164 -10.1858713911637
18010406 130 148.515175694314 -18.5151756943144
1408406 162 197.459440816851 -35.4594408168514
26086768 200 276.887382392309 -76.8873823923092
34629887 70 74.7026564880518 -4.70265648805183
5593725 55 110.728417997479 -55.728417997479
8088779 250 222.918541129362 27.0814588706376
33807187 55 99.8778159720868 -44.8778159720868
33524910 182 168.863260689481 13.1367393105187
33557100 60 128.71778358377 -68.7177835837696
33974640 50 96.4660359253272 -46.4660359253272
37720576 99 132.422864150314 -33.4228641503141
1578776 51 107.993638849701 -56.9936388497005
32064131 60 100.306696831863 -40.3066968318627
19018157 100 100.300139174526 -0.300139174525867
30955962 140 118.271672299452 21.7283277005476
34388266 69 128.71778358377 -59.7177835837696
7561584 90 106.78821009483 -16.7882100948303
22169350 130 161.787018567217 -31.7870185672165
7746872 195 185.184750270922 9.81524972907812
30089412 250 175.155527538101 74.8444724618994
26259541 94 110.176993080715 -16.1769930807149
38582669 79 104.688945834738 -25.6889458347384
22339754 95 158.677064660769 -63.6770646607688
3450210 215 168.863260689481 46.1367393105187
34341449 50 93.2604859153799 -43.2604859153799
1313340 75 125.642615302607 -50.6426153026069
13201181 319 180.596687645364 138.403312354636
15052455 93 133.835335615877 -40.8353356158768
32303671 57 110.176993080715 -53.1769930807149
9837051 85 209.476304268945 -124.476304268945
37906527 110 110.176993080715 -0.176993080714851
4668252 99 169.24133975668 -70.2413397566804
1613110 129 133.436077568713 -4.43607756871251
30950573 32 94.2064976845835 -62.2064976845835
35090364 130 128.891457665555 1.10854233444473
21970259 130 196.459497189582 -66.4594971895821
17955761 89 96.9765029742013 -7.9765029742013
32272829 200 162.170645537102 37.8293544628976
9388254 95 144.099440808782 -49.0994408087821
2473861 175 257.201064142702 -82.2010641427022
37683149 310 214.418548291442 95.5814517085579
31652563 250 237.453011710917 12.5469882890831
14440066 100 190.407054756611 -90.407054756611
15818608 400 219.936227134997 180.063772865003
34156161 249 268.726092022433 -19.7260920224332
36116045 60 101.743462251148 -41.7434622511485
13766130 85 144.099440808782 -59.0994408087821
39007483 80 97.5310055698466 -17.5310055698466
19155616 59 88.3295931885086 -29.3295931885086
23487824 175 119.780908276038 55.2190917239621
19472906 180 133.835335615877 46.1646643841232
2723515 124 119.549303376726 4.45069662327438
23922092 199 157.411968968977 41.5880310310234
32306527 67 75.7879177606244 -8.78791776062438
6078234 195 179.514661785665 15.4853382143355
39598996 131 147.970734133179 -16.9707341331795
17317366 200 246.218404802789 -46.2184048027886
19160504 65 99.4115653876889 -34.4115653876889
23222091 80 140.60928787455 -60.6092878745503
20135824 250 166.807955674751 83.1920443252488
35263872 109 130.656285085245 -21.6562850852455
37244896 210 422.089750650043 -212.089750650043
8276961 189 199.123468993713 -10.1234689937129
20291879 150 85.2369124426304 64.7630875573696
38870423 165 200.279694041321 -35.2796940413206
15768540 39 88.8000417453143 -49.8000417453143
13100726 140 157.411968968977 -17.4119689689766
38237396 149 221.979188361621 -72.9791883616212
11511431 165 155.356819872072 9.64318012792813
4688418 99 212.106481476765 -113.106481476765
10726217 175 190.407054756611 -15.407054756611
40171561 220 173.055690970746 46.9443090292537
3364682 65 98.9088955819464 -33.9088955819464
37706464 42 94.3263176756451 -52.3263176756451
39783001 90 118.501363719326 -28.5013637193258
13532901 70 112.29325521629 -42.2932552162903
23696695 70 104.457333938304 -34.4573339383036
80493 75 158.677064660769 -83.6770646607688
6124097 250 214.418548291442 35.5814517085579
16164399 25 167.791580559476 -142.791580559476
784170 100 144.099440808782 -44.0994408087821
9895587 70 119.233080801009 -49.2330808010087
4180643 150 182.064674447601 -32.0646744476006
39292472 80 103.048901359945 -23.0489013599447
15495897 125 174.920935701768 -49.9209357017679
32448627 52 74.7026564880518 -22.7026564880518
7824945 75 128.292502983481 -53.2925029834805
33621826 100 162.630480953036 -62.6304809530355
543792 110 112.285913924909 -2.28591392490891
27733195 60 118.501363719326 -58.5013637193258
3339399 180 234.508530736163 -54.5085307361634
15359119 90 101.534302375427 -11.5343023754275
22515792 89 95.4226453973755 -6.42264539737546
20800988 55 87.1202191846523 -32.1202191846523
32050983 85 113.901712787017 -28.901712787017
2791688 430 203.821236261874 226.178763738126
20565375 325 165.417509426825 159.582490573175
20124372 40 103.690812319366 -63.6908123193655
498859 169 150.118800991816 18.8811990081837
31916931 42 103.048901359945 -61.0489013599447
3495854 140 123.343042825094 16.656957174906
28784880 99 96.9023342102253 2.09766578977468
13064386 50 95.4226453973755 -45.4226453973755
13642568 105 144.099440808782 -39.0994408087821
35614263 190 180.596687645364 9.40331235463617
36354776 28 81.3056139669082 -53.3056139669082
29753750 147 130.656285085245 16.3437149147545
25470372 250 180.596687645364 69.4033123546362
25135772 225 180.000000337723 44.9999996622765
38457720 50 101.654560942409 -51.654560942409
21501622 90 104.457333938304 -14.4573339383036
39437514 180 167.232526969186 12.7674730308137
13970217 225 219.224595253542 5.77540474645826
17977439 85 93.7602207457664 -8.76022074576645
10614204 135 163.748673652075 -28.7486736520745
38752368 180 181.5498891207 -1.54988912070047
18617195 140 162.170645537102 -22.1706455371024
32807364 76 95.4226453973755 -19.4226453973755
12302170 350 249.557102587502 100.442897412498
32283154 220 119.549303376726 100.450696623274
13396969 125 162.630480953036 -37.6304809530355
10262473 69 95.6868422339281 -26.6868422339281
67288 124 131.987861566955 -7.98786156695513
21369060 70 92.8522747240583 -22.8522747240583
22797033 90 163.748673652075 -73.7486736520745
37661818 70 95.4226453973755 -25.4226453973755
2501809 55 100.422527166689 -45.4225271666893
34473196 320 281.23496909086 38.7650309091396
29631302 120 165.012628621276 -45.012628621276
34623269 107 185.003367514142 -78.0033675141418
36441134 150 144.099440808782 5.90055919121792
38327819 70 143.623339566341 -73.6233395663411
33220339 177 177.86836260103 -0.868362601030412
38600714 55 93.3072080512104 -38.3072080512104
1721115 105 168.427437266886 -63.4274372668863
30691484 200 118.066949746758 81.9330502532419
16026567 49 98.4163316087597 -49.4163316087597
25395740 175 209.476304268945 -34.4763042689448
26414834 99 172.755037472814 -73.7550374728142
34147733 407 352.465655541672 54.5343444583284
11714323 300 180.596687645364 119.403312354636
21197268 43 80.0302273343674 -37.0302273343674
25844166 45 170.08236763047 -125.08236763047
4994266 135 195.823827280009 -60.8238272800092
4250746 140 133.882150588065 6.11784941193542
21535750 55 125.712196347247 -70.712196347247
246938 154 228.17768728263 -74.1776872826304
39950097 135 155.149798002145 -20.1497980021452
212109 80 187.116101544057 -107.116101544057
36340814 300 175.299471629784 124.700528370216
33881088 47 103.048901359945 -56.0489013599447
764753 82 157.4651506168 -75.4651506167998
39464678 120 106.825564109467 13.1744358905327
31319316 35 74.8119777595476 -39.8119777595476
21781859 199 231.519944788846 -32.5199447888463
36114202 85 134.737252137672 -49.7372521376724
3463385 95 155.149798002145 -60.1497980021452
36101396 34 85.1678129513135 -51.1678129513135
9211318 136 275.641278625823 -139.641278625823
473592 70 133.481324732041 -63.4813247320407
39419459 65 84.1505804123154 -19.1505804123154
8687556 90 97.9416633257737 -7.94166332577373
36236013 75 84.1505804123154 -9.15058041231541
28428225 66 97.9416633257737 -31.9416633257737
37690046 65 89.88929449407 -24.88929449407
18283646 80 110.728417997479 -30.728417997479
28614344 40 101.654560942409 -61.654560942409
13901170 62 116.369731633825 -54.3697316338254
9118958 50 85.9574541741016 -35.9574541741016
2334411 145 135.773942419762 9.22605758023829
26065193 109 179.363730523953 -70.363730523953
33655084 45 82.977401078063 -37.977401078063
29918219 399 334.812565028356 64.1874349716442
18858761 125 105.646957640405 19.3530423595952
19313064 200 191.530793876903 8.46920612309665
13564490 100 159.480562715483 -59.4805627154831
36388807 99 132.76725022513 -33.7672502251298
3012871 165 144.099440808782 20.9005591912179
16271818 250 185.003367514142 64.9966324858582
27492948 75 88.8000417453143 -13.8000417453143
27111588 86 143.130096373329 -57.130096373329
32635329 85 102.986479895025 -17.9864798950247
26257823 39 95.4226453973755 -56.4226453973755
7009152 65 139.757898674037 -74.7578986740373
35715791 80 130.656285085245 -50.6562850852455
32226740 149 279.378947737361 -130.378947737361
17940029 60 91.7230912474975 -31.7230912474975
267435 55 68.9287120155038 -13.9287120155038
23733244 130 133.882150588065 -3.88215058806458
4282178 53 123.343042825094 -70.343042825094
31175835 250 252.547883688515 -2.5478836885145
39358767 250 119.549303376726 130.450696623274
28891434 120 157.4651506168 -37.4651506167998
7153138 125 95.4226453973755 29.5773546026245
39635616 99 143.623339566341 -44.6233395663411
58059 60 123.960362514273 -63.9603625142731
20947287 60 96.7100017346073 -36.7100017346073
10135104 75 110.728417997479 -35.728417997479
39356692 128 190.407054756611 -62.407054756611
36236022 169 175.155527538101 -6.15552753810059
29051948 81 84.4220068561702 -3.42200685617023
28642335 65 103.048901359945 -38.0489013599447
20405958 300 315.393937302076 -15.3939373020758
27906043 55 89.5937661883124 -34.5937661883124
11718547 81 110.728417997479 -29.728417997479
30019982 150 161.686749184245 -11.686749184245
22225555 220 180.596687645364 39.4033123546362
13070577 350 209.588880204443 140.411119795557
14746873 67 96.2292912056977 -29.2292912056977
2033846 95 118.501363719326 -23.5013637193258
2055671 200 141.189676125469 58.8103238745309
36095625 56 158.677064660769 -102.677064660769
31717883 75 93.3646281678141 -18.3646281678141
30225205 60 117.407577143441 -57.4075771434414
3617498 80 89.5996238593287 -9.59962385932873
21785385 339 290.585944504949 48.4140554950511
13407067 50 75.7356819198167 -25.7356819198167
18429093 160 169.24133975668 -9.24133975668042
25347359 120 108.293161201909 11.7068387980914
607891 120 179.363730523953 -59.363730523953
34721879 79 131.987861566955 -52.9878615669551
12345786 80 175.299471629784 -95.2994716297837
20990086 120 88.8000417453143 31.1999582546857
39512224 140 158.677064660769 -18.6770646607688
27823763 250 217.217083048379 32.7829169516206
30348636 35 87.0513131969794 -52.0513131969794
36034580 185 236.311070872358 -51.3110708723577
18894145 80 144.099440808782 -64.0994408087821
8217454 199 119.549303376726 79.4506966232744
1885826 125 184.731486580005 -59.7314865800048
21364703 170 209.476304268945 -39.4763042689448
8071687 350 262.532085335186 87.4679146648136
39761282 190 206.806730001139 -16.8067300011395
21414821 40 177.86836260103 -137.86836260103
11651505 55 105.598226229292 -50.5982262292924
14518363 160 129.148941499332 30.851058500668
27637065 175 106.199333145837 68.8006668541633
1691188 200 148.205102233474 51.7948977665264
29183204 41 100.251177598624 -59.2511775986239
1137093 300 226.337891427052 73.6621085729476
9436311 185 199.123468993713 -14.1234689937129
22309710 99 135.998053138494 -36.9980531384942
18959626 138 156.756494571954 -18.7564945719537
318021 110 120.354946306438 -10.354946306438
1089240 176 191.530793876903 -15.5307938769033
37715868 55 89.9750960171688 -34.9750960171688
16171868 65 95.4226453973755 -30.4226453973755
40073440 50 103.690812319366 -53.6908123193655
6105140 95 95.4226453973755 -0.422645397375462
18348512 60 184.731486580005 -124.731486580005
84659 159 175.299471629784 -16.2994716297837
21422357 150 156.458839538926 -6.45883953892604
33047896 100 122.456245760491 -22.4562457604913
28179447 50 99.68396407513 -49.68396407513
20558461 44 77.1656299585017 -33.1656299585017
37150443 50 80.0302273343674 -30.0302273343674
21609824 50 69.2559189183248 -19.2559189183248
16585566 35 86.3708732116722 -51.3708732116722
34722659 89 162.630480953036 -73.6304809530355
24412104 10 156.756494571954 -146.756494571954
27237325 85 104.457333938304 -19.4573339383036
36530844 115 156.249288821379 -41.2492888213793
20933293 50 105.646957640405 -55.6469576404048
13585905 185 231.519944788846 -46.5199447888463
36448708 139 213.491084516074 -74.4910845160739
10605445 70 139.757898674037 -69.7578986740373
32683537 304 177.86836260103 126.13163739897
4792342 105 117.199178960605 -12.1991789606054
25812660 499 231.519944788846 267.480055211154
714939 495 262.532085335186 232.467914664814
26900640 40 78.900996397121 -38.900996397121
39774833 90 84.9395930819339 5.06040691806611
33643309 55 105.646957640405 -50.6469576404048
29149612 87 108.451930767339 -21.4519307673395
28054901 55 110.176993080715 -55.1769930807149
6403755 59 110.176993080715 -51.1769930807149
29411179 46 130.945065614566 -84.9450656145662
36279106 45 95.4226453973755 -50.4226453973755
36968096 245 234.508530736163 10.4914692638366
21288895 350 203.244934559983 146.755065440017
21982758 110 124.839672206075 -14.8396722060754
4715740 120 150.83823034068 -30.8382303406803
3626609 104 182.064674447601 -78.0646744476006
1808550 75 106.199333145837 -31.1993331458367
26996408 80 94.510359339836 -14.510359339836
26640272 150 170.08236763047 -20.08236763047
29220437 90 116.939889654717 -26.9398896547171
1148279 60 118.890056171774 -58.8900561717741
25352456 85 134.737252137672 -49.7372521376724
35156439 279 224.815336069755 54.1846639302451
1399448 260 245.952836048626 14.0471639513741
399946 90 145.270758400899 -55.2707584008988
4774496 185 151.17595198121 33.8240480187904
31835498 65 175.299471629784 -110.299471629784
20862947 55 84.4220068561702 -29.4220068561702
26749730 138 180.596687645364 -42.5966876453638
2968665 200 162.630480953036 37.3695190469645
24752128 170 184.324533690616 -14.3245336906158
26513856 100 144.427763723789 -44.4277637237888
36533065 52 110.728417997479 -58.728417997479
34371018 100 93.3072080512104 6.69279194878963
38163106 47 74.8119777595476 -27.8119777595476
411918 180 157.4651506168 22.5348493832002
38550964 260 219.936227134997 40.0637728650034
37202400 44 100.251177598624 -56.2511775986239
22227610 70 83.3318524135187 -13.3318524135187
36134670 60 104.688945834738 -44.6889458347384
37389490 100 145.270758400899 -45.2707584008988
37858315 95 161.787018567217 -66.7870185672165
929032 60 157.55435703227 -97.5543570322704
17707963 50 77.8207150273495 -27.8207150273495
30315829 149 149.381566602684 -0.381566602684131
23105764 257 160.47274571142 96.5272542885798
35899864 150 144.099440808782 5.90055919121792
24632456 275 165.547977876456 109.452022123544
28625897 75 94.5999098369646 -19.5999098369646
17944802 350 219.936227134997 130.063772865003
336220 125 134.737252137672 -9.73725213767236
35768324 45 105.852131028368 -60.8521310283679
29906273 175 191.530793876903 -16.5307938769033
39783420 130 144.099440808782 -14.0994408087821
895386 170 236.922550221423 -66.9225502214229
13881787 57 98.4163316087597 -41.4163316087597
25678517 98 143.623339566341 -45.6233395663411
24716751 62 116.709595353523 -54.7095953535232
6572570 65 93.3072080512104 -28.3072080512104
27681497 125 119.591121161893 5.40887883810667
35807376 225 166.262603140933 58.7373968590673
21892596 125 194.445859406327 -69.4458594063265
6539778 149 203.244934559983 -54.2449345599833
33846501 90 92.8522747240583 -2.85227472405835
12168212 79 105.464087859061 -26.4640878590613
26925980 82 162.170645537102 -80.1706455371024
25126089 120 116.939889654717 3.06011034528288
34088667 68 91.0215603551108 -23.0215603551108
39154677 65 102.986479895025 -37.9864798950247
36139960 150 177.86836260103 -27.8683626010304
38226384 75 82.0595564336667 -7.05955643366666
33397908 89 89.5937661883124 -0.593766188312387
25798517 50 99.4115653876889 -49.4115653876889
14028597 350 203.244934559983 146.755065440017
37944081 50 111.513867225993 -61.5138672259929
1089542 47 89.5996238593287 -42.5996238593287
23995470 75 128.292502983481 -53.2925029834805
149777 69 91.5953013584836 -22.5953013584836
25538397 189 151.519804956344 37.4801950436564
1101224 182 119.591121161893 62.4088788381067
30937591 207 175.488752074905 31.5112479250951
17888337 47 105.598226229292 -58.5982262292924
39085988 80 95.4226453973755 -15.4226453973755
10246056 255 226.337891427052 28.6621085729476
12711351 40 94.3263176756451 -54.3263176756451
30511301 180 161.319191981659 18.6808080183414
24757583 70 106.78821009483 -36.7882100948303
35124156 123 182.064674447601 -59.0646744476006
6831518 99 144.517330016794 -45.5173300167944
29001484 24 83.3318524135187 -59.3318524135187
31193461 80 110.728417997479 -30.728417997479
7664692 33 74.4367312211265 -41.4367312211265
20981701 75 95.4226453973755 -20.4226453973755
6812061 65 110.701553464564 -45.7015534645639
29134543 110 86.4079190824015 23.5920809175985
31675232 165 187.776837272862 -22.7768372728618
1205290 127 112.656293107685 14.3437068923149
40028728 95 214.418548291442 -119.418548291442
1814279 125 116.939889654717 8.06011034528288
16449480 100 138.773512279565 -38.7735122795653
30043083 35 82.9409117489349 -47.9409117489349
190267 169 155.149798002145 13.8502019978548
24834058 48 72.1725885557021 -24.1725885557021
27677962 150 144.099440808782 5.90055919121792
4128428 250 175.488752074905 74.5112479250951
21631186 55 75.1680654495703 -20.1680654495703
25493355 69 160.352665188361 -91.3526651883614
39537477 50 104.457333938304 -54.4573339383036
9451492 125 184.731486580005 -59.7314865800048
29184845 60 130.656285085245 -70.6562850852455
19171670 115 138.588588617816 -23.5885886178165
20904409 79 93.6803793783101 -14.6803793783101
6492778 175 139.757898674037 35.2421013259627
34093093 55 105.646957640405 -50.6469576404048
32640289 202 324.832622102229 -122.832622102229
25534630 150 184.873665134458 -34.8736651344582
28346728 180 201.509835487232 -21.5098354872321
18946416 200 166.807955674751 33.1920443252488
5318322 495 363.929705896053 131.070294103947
17524075 150 162.630480953036 -12.6304809530355
27137301 46 106.199333145837 -60.1993331458367
33046367 93 177.86836260103 -84.8683626010304
24229203 150 133.835335615877 16.1646643841232
39360890 29 74.8119777595476 -45.8119777595476
30954438 68 162.170645537102 -94.1706455371024
24105640 99 110.728417997479 -11.728417997479
4108547 65 177.638828529976 -112.638828529976
23483525 37 86.5586543127912 -49.5586543127912
9184124 105 118.560004620536 -13.5600046205361
14164319 250 149.381566602684 100.618433397316
17881553 30 93.3072080512104 -63.3072080512104
15782300 54 110.176993080715 -56.1769930807149
38695210 38 85.2369124426304 -47.2369124426304
29331741 300 234.508530736163 65.4914692638366
7511610 140 147.512072970345 -7.51207297034463
27530761 63 86.0009379793975 -23.0009379793975
2942129 40 82.977401078063 -42.977401078063
25025533 223 172.755037472814 50.2449625271858
9689359 160 107.121332225968 52.8786677740322
30526261 398 325.310698679051 72.6893013209491
20581823 50 71.6091704608277 -21.6091704608277
13050 120 133.882150588065 -13.8821505880646
36601987 55 128.292502983481 -73.2925029834805
6291371 65 82.0595564336667 -17.0595564336667
16976026 45 82.6138295204119 -37.6138295204119
13112297 175 238.633010651195 -63.6330106511952
4427442 290 159.80909143826 130.19090856174
24896533 60 111.513867225993 -51.5138672259929
35376285 82 84.7860265307853 -2.78602653078531
36902404 312 198.866505811434 113.133494188566
7768661 238 252.547883688515 -14.5478836885145
29993012 75 144.427763723789 -69.4277637237888
523123 375 202.638477810399 172.361522189601
32161968 46 104.457333938304 -58.4573339383036
20057450 80 127.401445052131 -47.4014450521309
31290477 500 699.833441027476 -199.833441027476
37363274 300 147.269764158852 152.730235841148
24601752 70 80.1664007325804 -10.1664007325804
37263482 99 108.513858497909 -9.51385849790891
15663586 175 172.755037472814 2.24496252718578
36312088 185 179.178844461937 5.82115553806301
40140523 90 97.1636915841586 -7.16369158415861
29183697 65 119.549303376726 -54.5493033767256
8431906 110 95.4226453973755 14.5773546026245
32699916 165 197.280988961335 -32.2809889613353
35673265 140 217.217083048379 -77.2170830483794
11687738 117 184.324533690616 -67.3245336906158
12999167 158 203.821236261874 -45.8212362618737
2590590 92 133.097308973844 -41.0973089738439
3715824 129 158.677064660769 -29.6770646607688
28289954 70 94.3263176756451 -24.3263176756451
32984848 199 203.821236261874 -4.82123626187368
37878623 475 219.69900607964 255.30099392036
35692073 279 540.852967959048 -261.852967959048
19662812 60 90.1168346379754 -30.1168346379754
29940771 69 97.7087496326657 -28.7087496326657
34908806 165 203.244934559983 -38.2449345599833
38265563 70 95.3452885801454 -25.3452885801454
28254842 50 102.986479895025 -52.9864798950247
35639211 120 191.530793876903 -71.5307938769033
10413492 120 199.123468993713 -79.1234689937129
33155086 90 91.8655982559901 -1.86559825599014
37568308 55 94.8963623412255 -39.8963623412255
26387674 110 133.097308973844 -23.0973089738439
36796521 225 213.160523375688 11.8394766243124
10445597 55 94.8632604254586 -39.8632604254586
19811196 76 131.987861566955 -55.9878615669551
19766791 50 98.9088955819464 -48.9088955819464
23438610 38 89.5937661883124 -51.5937661883124
32232502 95 131.987861566955 -36.9878615669551
22121342 58 131.987861566955 -73.9878615669551
21076625 65 116.709595353523 -51.7095953535232
16374392 120 203.244934559983 -83.2449345599833
30325586 79 158.677064660769 -79.6770646607688
38812234 60 105.852131028368 -45.8521310283679
39778611 352 262.673174300871 89.3268256991287
19055440 43 95.4226453973755 -52.4226453973755
31295524 70 89.2165231798119 -19.2165231798119
4263802 165 139.757898674037 25.2421013259627
33947095 500 143.623339566341 356.376660433659
22942669 25 85.2369124426304 -60.2369124426304
17534189 42 98.4163316087597 -56.4163316087597
30439210 300 144.427763723789 155.572236276211
7678743 64 138.292620842385 -74.292620842385
22031905 60 99.4115653876889 -39.4115653876889
12736761 259 173.921817530574 85.0781824694264
10002428 485 231.860687236308 253.139312763692
38573108 140 144.293868784245 -4.29386878424521
22997928 275 161.319191981659 113.680808018341
36274279 95 137.089654951568 -42.0896549515681
16725924 75 131.987861566955 -56.9878615669551
38455745 125 131.85202470912 -6.85202470911972
37330212 55 101.743462251148 -46.7434622511485
32006626 165 165.653101311983 -0.65310131198342
35496676 130 160.786197076883 -30.7861970768834
33488037 300 231.860687236308 68.1393127636918
20636888 54 105.598226229292 -51.5982262292924
34043476 150 100.306696831863 49.6933031681373
10017871 45 96.9753703177967 -51.9753703177967
15067291 63 130.656285085245 -67.6562850852455
36482416 85 125.600181270109 -40.6001812701086
15230053 499 199.123468993713 299.876531006287
38997128 150 149.759440103384 0.240559896615906
23483134 51 86.5586543127912 -35.5586543127912
26600090 51 108.451930767339 -57.4519307673395
34064510 97 125.857363980661 -28.8573639806614
16604112 72 75.7879177606244 -3.78791776062438
31121209 46 82.9409117489349 -36.9409117489349
14981124 50 98.4163316087597 -48.4163316087597
4402117 149 137.684541729834 11.3154582701663
34608937 199 340.073800851069 -141.073800851069
34741897 172 206.806730001139 -34.8067300011395
37914207 350 175.299471629784 174.700528370216
34093881 250 216.510122222067 33.4898777779327
20480983 69 84.4220068561702 -15.4220068561702
29222825 100 148.515175694314 -48.5151756943144
33494125 140 168.863260689481 -28.8632606894813
11442506 250 224.792653146558 25.2073468534418
17366414 375 308.580158917584 66.4198410824162
16565202 75 129.011060210537 -54.0110602105366
28803718 60 101.654560942409 -41.654560942409
33187228 125 112.656293107685 12.3437068923149
39522303 85 97.9416633257737 -12.9416633257737
31324327 77 134.737252137672 -57.7372521376724
31122836 200 175.299471629784 24.7005283702163
24539914 97 167.289234252549 -70.2892342525494
37042849 215 175.488752074905 39.5112479250951
20420499 75 147.512072970345 -72.5120729703446
