id,actual,pred
28407129,250,232.979
34156292,250,157.395
14815230,45,40.585
37011616,64,58.321
21635399,220,185.208
1987371,79,77.974
3369100,175,156.739
35215644,280,246.017
38493949,150,173.576
36025515,48,68.459
28053065,58,56.878
19362751,36,59.904
37431163,95,105.073
28129212,40,58.292
6629968,120,198.162
1382158,102,118.331
548133,135,143.403
18266400,147,113.802
22772279,50,73.376
32634964,365,305.355
19823445,150,131.769
19531541,170,143.304
29701014,99,155.807
1262053,102,204.464
30852891,135,138.208
31382878,180,196.63
39222003,170,150.148
5482918,73,99.332
25828589,45,61.444
21570741,110,113.714
983625,135,145.904
40175658,50,85.773
32669154,190,145.36
35342886,90,141.915
25015511,99,83.642
37530767,399,312.309
34511422,340,269.635
29178331,65,65.273
18499074,87,58.496
5919646,200,345.773
35025881,200,244.57
21994769,85,132.763
11750272,75,106.859
3840541,150,271.731
35197281,250,393.802
15870976,265,181.84
34490379,100,202.485
21141704,110,120.324
40054420,175,295.409
39554417,400,342.906
20743703,50,87.729
38478109,500,397.891
34545793,250,290.104
22339698,120,111.919
10283574,100,103.972
12317903,239,224.116
34184764,125,115.93
34298618,50,68.422
4287589,125,110.792
24756139,55,70.904
38956772,189,189.39
28443430,80,113.35
32501807,285,303.016
21835893,95,108.891
10527274,125,129.008
28312904,59,142.536
11514756,250,173.281
484312,300,269.631
14783267,170,138.12
10369047,50,60.709
36883954,50,69.398
17554081,109,163.679
21369311,90,76.634
25108878,130,123.907
3655367,81,96.337
1275942,50,58.684
15561163,90,122.576
24531719,73,115.203
38268926,75,74.889
37420358,90,158.426
10882066,185,152.499
63719,70,67.025
28339611,125,132.868
3531345,70,76.406
25036166,160,139.688
9165191,40,57.854
7785952,170,169.711
17602108,159,152.293
38642150,145,148.83
27366401,150,184.009
4271119,112,112.257
29679464,50,56.694
28347338,175,163.63
19245930,39,53.124
23201228,159,199.557
17384675,95,103.807
27414303,200,129.219
27461602,350,373.94
1304459,131,154.08
12106348,206,213.587
32495242,150,139.79
39770592,155,245.655
25869269,70,72.453
36477307,170,200.25
16612424,30,74.312
36379536,55,69.109
10270687,275,221.933
428226,55,69.162
33388458,55,55.184
21325259,70,102.301
6949526,159,145.837
22266875,63,98.873
21364988,99,123.439
39726227,65,95.415
35804587,55,49.727
32544013,70,66.165
22241573,115,100.516
23980622,65,89.257
22143750,58,72.131
30425416,32,52.406
11343196,94,127.482
34387021,55,58.217
33376632,180,99.803
39697022,215,233.601
25805422,49,61.861
27555063,200,142.583
34142194,95,111.939
7883602,124,110.881
23484236,75,55.164
14577490,140,188.134
22176096,110,124.374
38853064,131,172.003
29209379,50,45.071
265036,99,81.469
35155272,299,302.958
40088712,180,175.042
22997160,95,75.131
37706708,85,88.056
37943586,89,119.797
23903645,65,170.305
1110484,190,183.329
35809169,199,217.238
18408236,188,180.694
27529655,89,75.425
28314777,65,63.504
31336763,114,97.611
39586811,135,183.905
19265766,200,148.306
19163623,125,200.712
37653631,133,155.352
33339347,90,108.305
29942679,120,111.805
681805,54,60.11
13881020,50,66.033
32041359,150,120.567
25465008,65,85.853
34286555,24,49.344
23010967,125,188.652
16708692,82,160.378
31622417,200,238.965
37201167,138,163.361
19891174,49,59.808
40142603,98,112.471
2801300,75,70.765
36001938,139,214.885
33628454,34,41.504
16136213,65,61.296
35570396,99,85.272
19348588,60,69.966
36076807,80,73.437
32572203,105,109.849
38236618,100,108.082
882559,110,167.848
18191456,115,118.604
4197760,92,178.002
33913682,60,84.052
9576278,49,65.379
32427478,78,108.734
20044802,75,63.252
39246584,250,161.559
68099,109,80.039
24995898,60,66.965
33052042,80,59.736
34835303,300,300.201
38430071,109,188.25
31572221,40,65.316
23269735,150,157.43
30734015,200,114.966
28462562,125,167.213
4807244,195,212.124
4218129,59,70.367
37710827,30,72.825
38352386,181,196.063
26735305,110,114.532
40118407,79,157.096
17539808,55,59.152
32460177,51,59.897
22535503,72,86.077
921441,75,72.306
37524257,80,89.161
37684099,275,375.821
13913803,79,60.952
38777334,106,72.51
37937595,40,60.312
31950082,250,278.926
6192999,243,116.086
13225764,79,76.148
172499,250,300.238
35264702,109,91.948
6883404,295,203.574
38827759,61,64.085
1631845,100,176.422
19305374,226,170.033
34721879,79,155.893
30314761,49,75.569
34233364,450,310.895
20815456,120,95.668
37018514,39,59.1
1072212,50,65.956
28054965,200,112.316
36904374,69,75.389
36101396,34,52.201
38604292,225,214.601
37243426,70,96.302
3574304,60,74.276
34020097,50,82.374
1601955,420,264.0
35267090,125,113.544
29401472,45,55.697
7789152,175,198.379
32634220,80,84.93
27581615,159,183.94
27784542,210,204.414
3677769,75,79.118
23221495,80,94.151
21908850,150,70.71
37497706,125,150.829
29758404,170,162.746
6363796,88,72.71
32437992,65,61.067
18855750,50,57.956
30955100,400,253.966
37992936,310,321.885
7111050,30,39.409
4885595,99,114.187
20529328,70,62.651
31106850,110,80.017
17866206,105,109.206
34511326,340,269.431
747029,165,139.849
38161500,110,126.438
24473230,250,222.329
24919764,225,186.285
33046367,93,161.799
5651679,100,99.072
33908256,120,149.095
7712634,65,65.478
36076758,68,69.164
25917234,275,260.095
29800664,60,64.039
15726906,85,67.421
17554981,130,143.062
32678723,100,168.217
37482844,100,70.92
27106745,160,99.206
16078800,131,173.731
29760740,40,53.663
36691514,89,76.183
13770680,50,54.629
33549469,199,233.141
16898313,148,173.217
22446568,199,187.107
1771965,200,269.072
20827821,53,86.461
24311790,150,170.991
152259,55,77.811
21467409,105,121.822
6373770,95,92.936
19387402,179,164.199
35667738,31,71.591
17300167,144,188.91
24945323,175,202.364
17591278,250,286.759
21803103,65,74.983
28366887,39,73.295
16533105,87,89.325
35711228,199,236.625
30361847,130,104.393
18191892,95,184.913
16428954,179,218.061
21088999,150,152.3
27551268,150,219.53
18560104,75,85.77
1359438,175,129.478
16396775,33,53.442
34398878,55,68.555
25820809,69,82.086
38437629,150,162.965
7563493,72,62.529
25073155,80,92.584
31269651,53,66.081
23506770,325,291.216
35268845,48,64.157
38095769,70,56.528
846871,131,126.25
39522520,220,189.783
38397274,375,323.934
17383677,65,130.014
27747288,269,229.108
36197063,50,53.297
38163106,47,58.965
21679463,95,164.606
1583335,350,290.014
4839323,249,247.74
38045385,80,69.997
34228220,225,288.932
1515026,115,157.381
18888212,40,47.651
21503589,95,111.814
2016579,79,74.882
31389838,125,121.429
28215809,62,64.629
30929920,320,118.261
18637912,94,92.122
2415563,60,64.44
242585,175,191.037
27454904,195,185.346
30826725,114,107.085
36315381,165,196.69
37198718,150,160.901
6589884,35,48.372
29329429,199,232.837
5834668,149,132.069
39022872,149,192.79
33777266,220,195.627
20516112,89,81.471
29584983,55,72.879
278090,70,84.216
22683699,95,134.027
24992418,170,209.03
1070458,100,91.168
37996516,375,275.389
20286744,55,64.016
33656821,125,73.571
12025968,46,74.674
8319488,300,212.664
16485990,140,143.551
40178835,60,112.306
37348226,75,119.082
26756546,345,312.875
3892700,70,95.403
13453023,125,101.173
11674309,150,140.339
38022576,60,71.722
35456622,190,287.418
36906373,30,30.918
39174155,180,179.941
17470597,150,158.583
35871405,245,243.028
18875512,118,145.031
16147164,295,229.88
13926463,70,53.576
333323,75,100.258
24879207,250,159.218
8011605,72,77.107
4774496,185,149.532
29923252,30,39.757
17515734,81,63.388
20191991,150,173.941
28736904,325,273.495
26754032,125,207.123
13886618,130,80.669
37569987,180,195.816
19176390,259,189.007
39082219,400,280.445
39301985,135,167.276
28256883,250,127.346
17737245,70,59.211
36283512,60,74.053
23111561,160,209.864
22406251,80,103.588
21753773,30,52.931
33259063,157,98.665
20227210,124,119.834
37886528,65,62.834
28660068,55,49.259
3709013,99,138.441
19768107,100,100.669
35336447,69,69.829
36267230,77,74.356
71010,265,234.843
21148781,136,133.735
9838053,39,53.076
29781691,95,113.367
31400005,130,154.111
13182531,150,166.972
7973484,115,167.352
36120293,115,91.589
19555750,60,104.902
14683118,49,51.48
36602945,85,111.867
37250201,160,165.851
3202590,225,174.964
22815191,55,58.738
28941290,100,123.791
29923660,162,156.924
25740704,140,193.61
21010735,90,105.962
5051597,150,105.334
42882,70,68.162
24816926,142,188.923
32286305,175,131.002
9181483,90,133.625
38521845,117,180.36
15114512,64,63.121
15782266,125,227.913
22985354,450,291.936
38505498,375,311.698
32987851,100,108.234
9783,50,62.159
32524152,50,63.801
22531031,89,84.881
15058410,65,62.87
13973268,92,116.175
35226357,60,92.249
11649232,200,208.915
471914,110,93.097
16405126,114,124.525
39107411,190,135.294
23874196,45,57.772
23772767,125,56.146
30892293,50,75.736
24105640,99,73.894
24186601,145,122.139
37046346,85,136.161
40486468,150,227.091
10650510,50,53.99
1141120,140,142.074
11886146,144,155.716
27529564,60,92.117
39798471,500,354.444
27284500,45,46.665
36210670,120,126.07
24970982,150,115.108
14311699,95,87.049
38161746,250,197.492
24278899,100,171.862
228317,135,131.583
150804,250,295.8
15422352,200,98.519
23465208,43,51.547
33044053,100,83.845
31516684,41,38.9
17360353,100,123.817
31714036,250,199.46
17380887,99,74.648
36523682,60,66.029
1123737,45,102.352
36148243,70,61.735
15778177,160,179.05
33457731,56,56.749
4936694,65,62.096
22629696,100,82.576
3766770,150,108.795
18173989,69,101.724
36629384,100,122.49
35335762,280,212.729
19923377,65,83.916
17957521,55,61.852
21184012,130,152.943
23017828,60,114.023
6101104,170,130.938
30046737,135,86.274
28640338,209,179.684
35769795,75,100.139
17679822,155,168.714
8693545,99,71.375
12379298,180,98.937
258284,154,199.749
33931270,37,37.528
697499,100,165.268
18294238,70,50.767
40351209,60,125.019
27544396,295,210.273
34228147,110,144.959
13710241,110,80.28
22381052,36,61.428
38828322,95,120.121
936218,55,70.103
15733832,59,64.137
16437145,165,129.789
3662724,175,181.98
23620728,63,57.33
667549,140,116.856
16581779,149,200.952
22207975,65,59.388
710243,175,187.53
36117267,150,95.295
27678259,85,77.236
24754074,450,232.794
702213,150,60.817
8937816,195,201.521
14529806,149,92.025
11355476,65,71.216
37295955,201,226.329
36902238,54,59.655
26839646,260,229.433
168123,105,102.49
29495710,70,72.76
39673143,150,167.806
11148990,235,195.457
35012500,68,84.252
32636472,50,78.122
27936288,155,168.149
11544648,70,58.293
29909820,55,52.062
23360409,99,149.814
391955,159,161.247
8651132,40,56.455
39391596,340,235.401
24917792,45,64.925
37332210,35,60.001
31898478,49,60.453
22169350,130,174.44
35376427,45,55.407
335820,66,189.855
4823910,117,157.482
12869567,219,239.981
32361604,37,37.292
33080606,35,60.047
8087274,65,64.641
20285397,65,167.432
25894828,60,53.272
13168302,300,205.679
21527378,100,98.309
23820465,105,125.235
40143944,113,183.997
38239419,85,84.778
28206135,60,46.27
10090735,175,207.908
1803279,50,102.124
35260483,145,184.48
9476397,60,76.754
26078971,65,58.042
33772698,125,136.892
36446437,200,118.298
28107465,85,92.333
33585728,39,43.694
27852410,34,38.464
20454481,100,112.952
770729,114,184.898
20263650,120,173.663
34337267,85,92.588
38720847,350,242.685
21106251,45,72.47
9875791,101,148.711
30934960,400,197.773
30161866,179,124.606
30818441,350,293.694
23797329,35,34.0
23235101,150,150.424
38205464,200,109.663
26741642,97,165.326
18476851,60,56.708
34284185,60,74.585
21529679,95,113.336
6269945,90,84.434
37559137,110,93.642
37291781,225,146.404
36214351,100,197.66
17366807,160,185.851
39129462,120,126.341
3930842,75,107.311
31907710,113,174.478
14185610,115,160.438
11687738,117,116.679
27295492,90,63.883
19993470,137,163.868
36082032,148,171.995
17606753,57,65.722
37423816,100,87.34
37086802,100,120.145
37084042,45,58.377
38997592,225,176.724
5011693,85,135.398
3697432,73,74.899
36566433,150,152.037
3552043,500,194.103
24288869,75,58.241
22454710,225,246.356
2924588,110,120.142
28561904,100,151.343
21711746,95,118.595
37501276,35,61.281
33524910,182,209.215
23199948,150,189.016
11968680,117,123.119
34288145,65,69.259
26996347,149,104.208
325429,219,156.149
66275,95,161.463
34974184,299,194.573
40180189,65,69.112
3441930,130,175.385
28385105,80,155.076
38019033,250,147.119
135393,50,78.825
22100911,100,103.851
33116655,50,51.776
36980176,32,60.883
38604961,60,79.474
29922910,200,90.362
28836267,45,47.942
9387436,160,110.252
25781535,38,54.327
24057583,60,90.955
32964403,165,168.473
36299344,60,66.447
21012649,196,217.956
40307722,69,74.774
8785041,58,65.353
15158194,63,84.827
37500010,196,227.822
39783420,130,159.161
34018291,100,68.877
34754241,289,222.08
37593637,70,57.592
14760402,249,181.919
12113015,99,192.767
3765357,200,175.34
34002121,49,47.351
715102,69,66.267
21578592,125,116.169
16040987,50,52.346
10425572,67,82.389
35876030,250,247.476
21877880,175,195.489
8646618,72,79.553
20763432,116,73.341
26398894,150,173.415
29706358,300,208.857
21448949,109,126.254
22793957,50,61.541
25788995,90,93.968
12287516,50,64.583
2942732,60,133.937
24834824,62,86.304
6000868,175,109.306
1323349,300,319.115
39701091,95,122.721
16620082,60,80.466
253475,199,197.241
40116129,150,156.728
28001559,170,107.866
28014733,38,39.781
39274473,33,32.259
9901546,125,124.561
34433240,309,232.619
4362570,220,171.055
27977682,35,43.569
15059292,115,127.623
20887352,150,84.335
30859838,190,245.675
37247512,135,168.689
26394988,59,62.406
30428469,175,180.871
36555913,95,61.811
23874025,142,169.08
14377,150,141.851
28286101,99,113.403
34142893,80,77.887
31882099,44,54.295
16321376,70,115.321
31319056,100,89.479
19154108,135,167.081
58062,135,152.686
5706202,149,134.954
15814363,85,101.542
10423846,175,124.323
38883287,85,88.856
3430612,140,153.4
33477284,95,87.781
2057403,199,223.868
35199871,50,68.156
32759711,70,98.389
18475187,199,229.02
38412893,149,138.312
24337254,138,210.867
18849349,149,192.287
24857741,180,170.573
4387152,160,144.955
4539520,167,170.211
9747682,63,80.518
39137180,79,100.663
16146708,110,81.893
8459744,89,111.548
31763495,99,89.519
818084,290,238.149
22404730,159,178.41
19859156,55,63.375
37903386,60,65.173
20874350,225,237.644
37006987,159,183.943
17432700,109,82.218
17840284,60,68.235
39705683,25,27.273
28916312,90,65.041
35461818,199,151.248
7919372,80,77.245
32476906,240,248.008
34258341,37,66.972
25815036,40,65.619
12628500,67,75.69
20353880,63,75.224
30296364,50,55.46
1717058,185,210.468
32806642,140,177.794
30775624,65,63.997
33046682,150,112.939
32165536,100,63.4
23557996,45,64.204
4759680,55,59.085
8595036,69,77.182
20231046,157,191.379
29259463,90,121.789
13107627,125,80.692
29649727,85,92.803
28838614,68,95.745
28418722,64,79.889
38108790,150,176.831
37683223,65,208.678
29957016,300,142.374
32337194,165,90.612
26985201,110,61.366
35758732,175,167.02
16545876,80,76.19
34808577,200,300.675
32590674,224,239.029
16627548,80,86.862
23385746,39,64.455
6930780,139,136.48
29664109,39,65.377
32338041,150,150.448
29439494,140,235.303
2658325,80,116.383
35766124,160,128.436
22318150,90,141.714
13392858,132,134.707
5208419,190,193.794
3967945,90,95.35
36412880,110,85.73
35707367,175,234.434
23544438,250,231.72
289037,189,205.838
37461148,94,142.017
18433038,59,70.245
5211296,130,119.273
11458818,285,305.212
20385467,70,95.938
37965632,350,387.834
37324952,147,153.745
33249193,55,67.239
38644707,55,52.606
5443318,160,156.296
48719,299,161.133
22051523,90,95.254
11140165,380,301.33
4731162,50,70.083
38848301,279,165.169
34811838,89,100.95
319724,79,90.211
26958633,40,65.065
13765918,200,182.167
34569686,143,130.961
34675072,250,191.7
21369060,70,68.008
15379480,183,188.359
21766524,200,120.384
31296410,60,91.689
6994064,110,123.178
38096629,285,219.392
18331097,100,51.859
32666157,115,172.534
26874727,40,64.617
9217592,145,139.224
241140,350,161.179
7679094,175,223.255
1446483,140,178.518
39485858,100,132.126
4482158,160,153.994
15079046,79,72.166
31436066,100,155.602
22376956,330,220.374
37390806,125,93.534
36566497,60,74.162
36483338,175,192.529
16229089,55,70.525
30060150,40,52.696
38796182,58,55.622
20552326,80,57.937
17520324,385,290.499
392948,45,71.279
21461874,150,134.796
38604687,120,101.562
30066243,68,78.922
36947683,99,125.713
28958147,150,166.132
20035466,100,115.309
26815416,99,118.674
6559615,69,63.288
723560,169,222.319
28538516,69,66.87
21422090,45,59.987
29455932,47,62.103
27733195,60,98.83
40378832,149,194.0
15788312,79,61.542
37404277,250,196.048
4885569,150,135.341
32112767,150,94.379
729841,200,199.174
20356797,110,97.211
24372429,99,139.229
38655825,230,220.561
33456125,89,86.637
33416167,144,169.374
287845,275,181.41
33616667,260,187.122
34785850,479,400.266
19053614,400,65.743
9707498,120,161.373
4756297,210,201.764
35783522,75,108.73
19660760,60,115.73
26298570,67,73.06
39202927,40,62.201
31188274,400,243.734
33077150,160,255.349
31336368,65,56.348
36080238,125,102.298
29301424,90,112.189
28031654,65,68.974
28043195,18,28.28
1089619,40,93.467
14237735,95,75.759
38882991,55,56.476
17339688,50,56.663
39464274,40,67.753
34336740,190,189.881
19428065,60,84.876
14281865,120,172.12
14354732,200,175.805
36591207,70,86.956
29931976,199,214.681
37155507,260,171.866
28184792,39,70.256
34683403,299,209.859
16314681,190,216.19
2332284,55,63.856
24856606,70,75.313
31291979,120,207.729
30351642,55,74.023
31234496,45,59.019
30514166,55,49.325
1716441,96,150.199
29585526,55,50.995
3978632,49,59.546
34483440,450,319.374
17892920,145,111.436
23582566,135,246.148
37357005,150,145.821
33468702,45,59.479
27788038,49,67.943
33490271,60,62.284
34716458,499,355.855
21192364,150,162.996
763527,70,62.442
27425265,55,59.231
8775324,50,90.369
862890,150,78.271
39322831,225,184.077
22126048,50,63.704
39270581,120,70.839
940116,53,62.966
239733,75,99.43
3823570,170,267.355
38429384,35,45.507
40139029,180,156.97
38389110,63,68.08
39771515,59,69.133
22505049,40,56.204
30881039,150,135.178
4067820,60,142.456
25187576,69,55.197
38480577,280,272.091
18429435,199,236.161
34901323,375,213.882
29178995,65,53.847
39747134,400,361.259
34677122,110,72.066
34120696,74,89.658
27406558,120,139.967
32408593,62,73.414
38731811,80,69.0
40262367,89,153.843
29008984,150,146.979
1492856,50,68.908
30932236,150,163.019
33823598,67,63.237
25622377,49,69.682
35899864,150,170.305
21867598,185,190.286
22012650,186,171.957
21568187,51,57.265
39500394,190,93.012
39769985,55,53.192
29133320,70,64.488
36908902,207,211.444
3832444,34,59.359
35966895,60,66.578
15191740,198,179.951
14868857,80,83.674
5126391,63,65.288
3394044,69,62.612
32128935,51,61.94
3093240,68,70.019
39646867,351,74.677
195989,105,84.215
38604467,205,207.11
12601807,85,84.049
3247291,80,95.737
37995043,400,258.085
38510085,40,58.289
30355292,37,46.478
7024474,34,61.999
28359512,195,290.667
39114301,85,75.941
35873124,60,78.867
36182083,80,121.24
1284776,250,284.882
1736064,115,137.112
6866040,74,76.064
12167857,150,167.074
30444773,75,138.498
37859645,79,59.517
22357450,179,145.2
34125953,285,273.076
18104553,160,182.039
1404355,75,71.031
15783719,65,64.817
4232255,45,72.973
7255372,32,64.742
28369552,98,150.156
2947668,35,48.588
31183757,70,54.883
2188204,150,110.73
15247262,185,152.026
29417325,126,187.468
37687769,95,113.185
8439145,169,174.297
35713596,325,335.875
23438610,38,60.06
30273077,150,172.191
13075169,400,281.959
23394849,70,62.477
13153265,175,175.99
3533777,69,63.419
19814107,37,39.362
29382257,35,30.225
35716058,135,209.825
22191343,229,207.361
32237811,169,179.488
1844088,215,204.074
13577818,40,64.024
15529123,198,167.134
3553361,200,180.419
35152601,350,293.48
37120610,350,236.457
24493940,90,94.671
2119216,80,142.451
38378001,35,72.473
23253216,30,66.302
15563563,345,187.861
21956264,45,60.693
38408316,35,63.012
39192296,125,135.151
24287286,180,215.304
36345151,80,62.194
17632840,105,110.723
9804368,365,272.795
27759146,62,74.743
21491135,65,109.43
34654811,169,127.468
4756551,89,81.387
27734811,300,195.932
16323227,76,79.864
22280002,100,138.451
35718516,449,335.26
35162513,110,110.262
21876299,150,148.544
39840444,119,134.018
28721676,101,160.861
30468686,80,58.749
39000318,210,244.033
31987512,250,205.637
22406109,90,123.155
12984848,45,56.132
1474752,110,78.279
9007767,135,133.942
30770830,125,138.711
35599507,115,107.137
34334609,58,55.04
34449993,60,75.564
22904958,45,97.994
31500172,82,87.272
854253,60,114.009
6124097,250,245.118
25448758,95,72.993
6800576,90,88.569
36413114,144,193.239
21264903,83,118.28
27584413,65,103.938
16148400,109,92.609
27407257,126,139.03
29844533,220,207.412
37720797,309,333.946
30718403,69,69.728
36851260,45,56.725
31275494,39,59.9
8881253,130,136.121
38255362,190,246.902
3659544,69,121.844
35643772,90,109.976
36839512,330,264.061
3198018,300,203.864
28989914,130,117.783
26877222,33,38.195
16507002,100,80.231
6262821,95,181.622
40159178,56,67.282
14332446,50,48.19
30694626,160,139.852
9004969,150,141.863
9731134,120,121.591
34502889,149,114.512
19028078,52,51.943
38873420,80,85.601
35415121,150,189.951
5860123,189,217.644
28487536,57,69.358
21090094,40,98.054
16407461,190,176.312
4447524,200,197.551
546383,55,65.961
38244168,75,97.732
39697413,165,210.317
258397,139,150.3
30786946,66,90.724
25689024,85,146.416
39366826,52,103.959
25286006,150,128.952
27364236,250,162.876
29543762,160,121.374
2700596,85,80.165
39081671,69,67.742
28286163,220,213.797
33636535,207,222.635
2145620,97,120.162
23743988,150,163.434
15053143,350,194.76
21392488,250,105.367
23575358,165,184.086
15498370,50,62.034
34345206,80,59.272
4211510,50,51.777
28856920,180,185.611
12738346,130,107.48
36755561,180,331.933
27484611,160,241.484
9809911,185,137.122
31094549,95,161.468
4343956,107,96.402
4013668,185,197.024
24731641,80,69.553
31648320,119,306.079
1304952,175,108.291
35353949,342,275.049
37257142,469,252.011
17944802,350,252.754
33494804,59,89.001
25487784,230,57.766
2763675,90,65.808
31894855,142,224.023
39128784,177,175.883
825550,135,132.115
17477731,100,102.832
21969143,91,126.991
29420903,300,152.615
38125838,52,58.546
34974705,68,69.98
25235,125,158.011
38899398,177,189.95
24508874,39,47.232
33370164,60,72.366
14073163,159,264.207
38390800,78,70.545
20763209,145,192.561
14521738,59,112.502
14616377,170,164.43
6260442,322,232.556
126443,189,342.994
25975428,190,137.602
27952742,69,66.169
8167884,165,145.548
4268286,100,86.564
6501082,395,281.392
36270530,125,128.959
31950380,60,66.792
11827451,129,113.446
1117706,125,179.111
21182937,150,159.617
3533669,110,82.554
21413889,125,111.86
35599003,167,172.555
3394964,50,65.264
31687149,90,93.044
38439284,250,242.269
32821769,489,380.995
39253052,100,84.487
37803615,335,274.66
3081771,99,113.463
11847204,140,203.569
32782675,40,43.513
27951070,40,69.495
30756898,40,43.009
30694768,65,69.532
27165702,89,94.064
35754565,58,69.422
34419723,80,88.994
36689815,95,64.833
19476873,197,213.218
34483343,100,349.151
40158014,75,67.178
30894445,40,41.805
22345676,104,124.417
25489369,325,350.839
32694901,37,38.411
8364979,200,158.264
4215595,40,56.041
22483585,220,179.606
23465912,60,86.905
39318259,30,116.048
36040924,68,91.818
17556208,68,56.15
30087397,100,84.722
26845317,59,58.874
37118536,175,177.304
21251832,120,91.716
20990607,79,51.048
29992271,50,78.141
18076273,49,55.181
39255187,60,76.029
14255485,88,111.729
35259569,59,63.163
6940108,140,139.342
29334470,129,175.488
19415687,60,55.401
28869774,160,167.935
37180394,95,132.682
22280822,70,93.626
20153394,99,128.996
35492664,175,150.844
15648413,145,158.827
38390221,99,74.173
38455988,60,51.01
38803225,165,198.953
34834383,200,189.148
1260727,350,357.589
35941038,249,194.542
6361102,53,51.682
4157451,90,124.738
681518,95,94.028
12370347,48,82.731
26728369,70,67.582
14120515,59,56.645
35384440,59,89.721
5337757,49,63.251
21230280,45,65.709
10513228,64,67.823
31153438,100,68.356
30262760,35,28.015
29898471,295,240.452
36487245,90,114.708
21880038,425,264.509
36901602,130,125.214
35678871,70,68.915
20804915,100,73.483
19051760,75,66.295
33710612,95,115.21
29705207,70,108.693
16085817,73,69.451
26203807,55,71.601
4908331,150,202.906
7483910,46,51.127
12814685,89,71.44
38323529,60,77.688
34974799,173,212.574
30169107,75,60.073
34446644,85,76.096
28659242,60,56.639
22083540,150,157.293
33397908,89,67.622
699472,220,166.973
39087073,130,122.115
10539491,250,187.905
39224718,170,148.75
21596854,85,76.533
30027892,110,129.214
17046562,165,179.279
7035513,153,165.301
7837952,221,209.193
27125791,149,130.518
4047815,100,102.067
191075,110,136.792
30038245,60,69.657
219922,100,89.022
11826442,80,97.47
8620134,115,90.021
24736896,97,108.541
587698,72,82.296
14093073,145,101.36
34808422,100,68.534
112359,225,195.426
9133278,41,59.836
35357079,95,108.45
4355934,45,53.052
37858315,95,115.107
34394888,47,45.788
33317664,89,90.446
13246804,80,105.923
12022098,89,80.44
22815339,90,91.432
35605729,425,284.393
33472677,38,52.215
39107724,80,129.82
25336605,150,144.7
28891434,120,133.001
9391541,156,159.048
18303895,125,159.354
3187925,215,219.287
35576264,70,76.445
23775392,75,74.854
8440352,70,101.235
1126432,130,115.849
26227629,75,93.156
39158548,80,82.606
29877448,195,173.379
3176526,125,82.829
16735801,100,75.915
8326389,85,76.059
37742385,150,65.257
16220849,75,69.571
11553765,150,129.147
4363228,180,226.461
17992512,75,115.651
4132116,120,81.544
21499719,70,97.492
16268946,180,263.413
10710179,80,138.054
31934408,99,155.565
28846489,89,63.583
3936970,103,84.227
30254229,149,218.739
32543276,91,113.735
13624873,80,86.675
22482376,101,108.681
39445908,225,318.716
9025421,89,127.168
28208416,55,75.165
36172249,98,93.218
18508959,250,172.202
7749763,40,44.734
28136026,25,29.329
32160889,185,149.024
4553721,90,85.389
9594976,130,171.032
38676196,145,135.155
30774970,75,64.04
39340268,90,68.415
39154980,240,186.517
28412322,60,76.425
28565575,160,167.336
25943177,51,53.391
22944348,295,278.198
25537456,165,218.182
5550908,58,259.065
28672201,105,106.016
14726699,49,73.638
18508185,69,212.45
4517177,170,175.538
12109533,129,103.763
24276183,165,170.359
21484161,110,141.357
9046490,68,72.356
30445539,55,59.416
24131817,130,115.924
33187617,130,145.26
34442975,40,123.412
11968539,110,124.168
2774934,70,73.817
5857692,65,66.292
17956381,70,66.301
34857863,179,262.053
21772083,99,114.075
16796255,60,76.337
16279328,135,143.429
30038208,135,117.701
1316480,45,50.657
33709502,184,192.397
15789023,60,77.944
13674799,110,93.61
37886939,70,117.685
39618802,350,311.596
26129270,70,63.437
25113440,100,118.506
38581420,119,179.079
38861975,70,69.644
17088382,80,99.14
8985316,100,169.518
19121957,90,75.553
3627326,115,54.57
17434184,210,122.975
34896424,70,55.421
17223725,80,59.301
17940198,40,56.53
36386298,180,244.318
20705094,158,192.398
4277614,70,79.691
39860516,407,224.985
9452124,145,144.718
38387002,211,197.662
20529760,70,62.032
33812619,120,123.686
9348111,161,230.151
20333471,55,54.557
18255225,85,57.512
33496293,140,230.698
37564878,75,61.335
27079735,50,81.163
32669067,359,291.414
24024721,60,63.685
30938864,60,57.584
21139995,105,151.468
20729216,109,101.538
18460679,90,65.864
26037255,209,161.975
30092606,129,208.806
38090677,80,111.003
554165,250,224.128
36794290,220,250.959
20369044,239,208.732
29779937,295,211.384
5113910,115,108.363
38435886,125,85.406
3924092,225,189.656
25278248,65,85.361
29218719,55,61.625
35805037,225,198.58
35028448,50,57.234
36255515,242,154.636
21020862,60,90.32
36218329,45,67.871
2794762,115,110.953
37903620,109,121.268
21233255,60,92.726
15861331,95,68.786
3684144,55,66.252
6091850,100,100.491
339456,387,340.14
38524415,89,74.831
23667332,42,99.169
7278762,168,170.921
18079891,129,153.323
578267,96,107.83
6422875,70,67.839
30126088,109,88.34
531662,78,68.588
10089333,225,252.267
37455790,49,55.957
38100500,40,49.092
8407963,185,160.811
25681692,99,98.245
12388347,219,215.219
13221788,35,45.381
21006224,59,113.834
35233962,350,236.998
19673107,179,127.625
22049875,90,112.408
28739830,65,58.907
39395032,229,235.238
37254241,180,198.121
11484489,140,193.714
19829390,210,174.392
23963981,155,128.3
22066430,148,129.838
19424191,150,165.765
